M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
128,3267,2,bf16,N,T,57,-609,0.00791,0.00870,1.0986,4,830,213.1,0,0.9964
3589,24,740,fp32,N,T,614,-606601956,0.01912,0.02422,1.2670,4,356,577.4,0,0.9928
17,1679,102,fp32,T,N,519,-606624732,0.00744,0.00770,1.0342,4,943,108.3,0,0.9935
3,1431,12905,fp16,T,T,36,-374,0.80218,1.55242,1.9353,4,7,46.2,0,1.0037
1466,292,3815,bf16,N,T,62,-606623132,0.08057,0.09904,1.2292,4,96,187.7,0,1.0074
1642,6,1853,fp32,N,T,612,-606618430,0.02143,0.03058,1.4273,4,295,571.9,0,0.9969
10563,253,396,fp16,T,N,245,-606622954,0.04185,0.21226,5.0716,4,47,460.1,0,1.0068
12,805,3,fp16,T,T,53,-606629597,0.00789,0.00804,1.0188,4,952,5.5,0,0.9950
5,10915,1,fp32,T,N,519,-606624753,0.00735,0.00774,1.0535,4,943,35.6,0,1.0030
9812,4,426,fp32,N,T,616,-606601979,0.02192,0.04658,2.1251,4,197,770.3,0,1.0095
20,53,6325,fp32,T,N,519,-606624665,0.08771,0.09832,1.1209,4,96,21.1,0,0.9897
11628,12,2782,fp32,T,T,82,-606620762,0.10723,0.15119,1.4100,4,66,1213.2,0,1.0052
8603,872,1446,bf16,T,N,441,-606605574,0.21173,0.26222,1.2385,4,38,271.1,0,1.0524
4,988,1562,bf16,T,T,4,-354,0.09841,0.17042,1.7318,4,57,31.7,0,0.9602
9,32,2428,bf16,N,N,421,-606605266,0.01452,0.01690,1.1635,4,313,13.8,0,1.0058
1784,4,5743,fp32,N,T,616,-606602200,0.05208,0.09818,1.8851,4,99,789.2,0,1.0040
131,14092,34,fp16,T,N,382,-606622874,0.01483,0.02374,1.6005,4,279,563.1,0,1.0197
6984,1228,7126,bf16,T,N,332,-606605607,1.09290,1.49664,1.3694,4,7,138.5,0,1.0056
1,17,6070,fp32,T,T,13,-9,0.00722,0.00718,0.9939,4,656,60.5,0,0.9974
6252,14991,468,bf16,T,T,39,-606619900,1.22594,1.22498,0.9992,4,9,322.0,0,1.0860
1759,20,16754,bf16,T,T,39,-606619899,0.28413,0.42325,1.4897,4,24,210.3,0,0.9350
1881,4,852,fp32,N,N,556,-606605146,0.01053,0.01685,1.5999,4,497,613.0,0,1.0041
87,774,8,bf16,T,T,39,-606619917,0.00764,0.00773,1.0121,4,972,37.1,0,1.0037
2201,13,201,bf16,N,N,166,-606605260,0.00790,0.01176,1.4887,4,449,127.1,0,1.0021
13,206,7,fp32,T,T,82,-606620797,0.00760,0.00796,1.0484,4,915,2.2,0,0.9986
1812,17699,3,fp32,T,T,82,-606620755,0.17210,0.47258,2.7460,4,21,746.8,0,1.0019
332,14142,449,fp16,N,N,98,-606603425,0.07877,0.20458,2.5973,4,48,403.5,0,1.0045
306,9,29739,fp32,T,N,519,-606603802,0.39827,0.45012,1.1302,4,23,94.1,0,1.0026
446,4026,508,bf16,N,N,166,-606605264,0.03873,0.05863,1.5136,4,159,302.7,0,1.0061
2,236,3371,bf16,T,N,63,-606630798,0.03293,0.03292,0.9999,4,254,48.8,0,1.0074
115,56,2,fp16,T,N,513,-606602991,0.00754,0.00794,1.0528,4,1031,3.5,0,1.0004
1209,13,481,bf16,N,T,57,-606603186,0.00914,0.01137,1.2434,4,555,135.5,0,1.0037
498,1100,1501,fp32,N,N,556,-606628041,0.07385,0.08603,1.1649,4,109,159.6,0,1.0470
550,2,108,fp32,N,T,612,-606618319,0.00747,0.00780,1.0446,4,977,32.5,0,0.9630
32435,172,2285,bf16,T,N,332,-606630860,0.32720,0.73962,2.2605,4,14,523.6,0,1.0786
4756,20822,2290,fp16,N,T,62,-606627711,4.56146,4.41979,0.9689,4,5,112.5,0,0.9664
8401,33,346,bf16,T,N,231,-606630743,0.01915,0.03823,1.9964,4,236,362.7,0,0.9815
2,14,30737,bf16,N,T,64,-606623202,0.02022,0.24595,12.1651,4,28,48.7,0,0.9912
1007,59,111,fp32,N,T,612,-606601950,0.00881,0.00817,0.9269,4,906,80.7,0,1.0034
59,8381,3055,fp16,T,T,53,-606629613,0.08894,0.43145,4.8509,4,24,602.0,0,1.0185
18,21,5,fp32,T,N,519,-606603825,0.00734,0.00763,1.0403,4,865,0.3,0,0.9823
13004,5,7267,bf16,T,N,49,-606630808,0.22722,0.22725,1.0002,4,45,833.3,0,1.0099
5,1771,2131,bf16,N,T,62,-606623182,0.02280,0.02261,0.9916,4,378,333.6,0,0.9996
7,37,2645,fp16,N,T,68,-606627654,0.01635,0.01644,1.0051,4,331,14.3,0,1.0031
5947,536,384,fp16,T,T,88,-606629615,0.04369,0.16841,3.8550,4,58,405.8,0,1.0148
5606,8,3,fp16,N,T,227,-606604834,0.00751,0.00781,1.0392,4,982,28.4,0,0.9825
654,1504,18443,fp32,N,T,614,-606602207,1.26191,1.69096,1.3400,4,6,129.3,0,1.0327
3445,290,3,fp32,N,N,556,-606605028,0.00838,0.00882,1.0522,4,823,482.2,0,0.9775
2097,7,1060,fp16,T,N,77,-606602890,0.02247,0.07061,3.1426,4,119,201.1,0,1.0030
2735,1,1489,fp16,T,T,54,-606629587,0.02943,0.02952,1.0028,4,323,277.2,0,1.0026
37,3,571,bf16,N,T,57,-606623166,0.00742,0.00889,1.1981,4,559,6.2,0,1.0031
381,11056,57,bf16,N,N,388,-606629826,0.02538,0.03121,1.2298,4,277,715.4,0,1.0026
228,122,1,fp16,N,N,98,-606624140,0.00748,0.01542,2.0608,4,375,15.0,0,1.0032
1449,456,1130,fp32,T,T,82,-606620798,0.06172,0.08774,1.4216,4,111,182.3,0,1.0103
12339,863,10,fp32,T,N,519,-606634109,0.04014,0.05580,1.3901,4,163,1074.2,0,1.0001
2,1785,14,fp32,T,N,253,-606624744,0.00739,0.00777,1.0516,4,977,15.5,0,1.0035
699,923,15353,bf16,T,N,244,-606605453,0.32839,2.58978,7.8862,4,5,159.5,0,1.0478
1,1959,1,fp32,N,N,557,-606627980,0.00445,0.00444,0.9992,4,1303,3.5,0,0.9586
435,342,707,fp32,T,T,82,-606620815,0.02192,0.04164,1.8997,4,212,127.4,0,0.9852
1471,2848,3,bf16,T,T,39,-606619899,0.01801,0.02916,1.6189,4,280,931.6,0,0.9840
19255,31350,384,bf16,T,T,39,-606619900,7.24213,7.41896,1.0244,4,5,338.8,0,1.0522
7663,3,10,fp32,T,T,82,-606620798,0.00741,0.00787,1.0624,4,962,53.8,0,0.9613
288,4940,5,bf16,T,T,39,-355,0.01109,0.01486,1.3400,4,494,517.9,0,0.9906
10955,1,1082,fp16,T,T,54,-606629613,0.02994,0.02998,1.0013,4,297,793.2,0,0.9825
23,3,2440,fp16,N,T,68,-606604765,0.01355,0.01368,1.0097,4,384,9.4,0,0.9888
507,77,1357,fp32,N,N,556,-606605146,0.01641,0.02506,1.5277,4,360,202.7,0,1.0027
289,2146,2409,fp32,N,N,556,-606628040,0.11891,0.14845,1.2484,4,66,218.2,0,1.0060
810,21,21329,fp32,T,N,519,-606603802,0.27110,0.31244,1.1525,4,32,261.8,0,0.9972
3,405,1,fp32,T,T,15,-606620755,0.00764,0.00742,0.9704,4,1025,0.8,0,1.0093
4,5287,17,bf16,N,T,57,-606603220,0.00804,0.00923,1.1475,4,675,32.9,0,1.0013
16004,73,15078,fp16,N,N,103,-606603416,0.69408,1.56307,2.2520,4,7,705.2,0,1.0817
15514,37,21,fp16,T,T,53,-606629613,0.00889,0.01117,1.2568,4,600,331.9,0,0.9449
154,4,122,fp16,N,N,121,-606624205,0.00868,0.00802,0.9241,4,680,4.7,0,1.0010
3226,116,10,fp32,T,T,82,-606620755,0.00905,0.00827,0.9133,4,838,180.2,0,0.9968
2587,5504,3,fp16,N,N,352,-606603374,0.04903,0.05169,1.0543,4,180,1162.7,0,1.0044
485,6260,2,fp32,N,N,556,-606604914,0.01374,0.01784,1.2980,4,438,887.6,0,1.0023
13,3,577,fp16,T,N,51,-606622900,0.01493,0.07264,4.8662,4,102,1.2,0,0.9952
2130,5326,2078,fp32,N,T,612,-606602185,1.51726,1.57262,1.0365,4,7,70.8,0,1.1177
7,248,1,bf16,N,N,388,-606629861,0.00796,0.00795,0.9983,4,1042,0.9,0,0.9152
4245,1530,22,fp32,N,T,612,-606601982,0.03234,0.03469,1.0726,4,243,819.0,0,1.0038
128,4838,30997,bf16,N,T,62,-606603218,0.73846,0.71523,0.9686,4,14,420.3,0,1.0773
338,6011,38,bf16,T,T,39,-606619930,0.02275,0.02450,1.0768,4,342,378.4,0,0.9508
2481,227,444,bf16,N,T,57,-606623129,0.01883,0.09237,4.9060,4,101,247.4,0,0.9911
610,58,19455,fp32,T,N,519,-606603782,0.27735,0.27541,0.9930,4,39,187.9,0,0.9980
317,2,30,fp16,T,N,51,-546,0.00829,0.00820,0.9890,4,638,2.6,0,1.0043
3965,4931,3,bf16,N,N,166,-714,0.08526,0.09112,1.0688,4,104,917.9,0,1.0007
28254,31099,109,bf16,N,T,57,-606603219,6.28859,8.61983,1.3707,4,5,561.0,0,1.0157
15,9095,11,fp16,T,T,53,-606629583,0.00837,0.00908,1.0847,4,698,89.1,0,0.9964
67,4,212,fp16,T,T,88,-606629622,0.00833,0.02810,3.3725,4,271,3.7,0,0.9881
1051,24696,798,fp32,N,N,556,-606605139,1.33066,1.36928,1.0290,4,8,139.8,0,1.0915
11946,2295,102,fp16,T,N,245,-606602999,0.19704,0.42130,2.1381,4,23,571.3,0,0.9401
3134,111,49,fp32,T,T,82,-606620798,0.00805,0.00867,1.0768,4,733,251.9,0,0.9951
7,9,1488,bf16,N,T,62,-606603205,0.01126,0.01126,1.0000,4,424,4.2,0,1.0112
171,6256,1,fp32,T,T,82,-606620829,0.00891,0.01217,1.3666,4,576,483.3,0,1.0036
119,6412,5209,fp32,T,N,525,-606624866,0.27504,0.28464,1.0349,4,38,505.9,0,1.0812
2,4490,1237,bf16,N,N,174,-606605228,0.02932,0.03372,1.1500,4,258,380.2,0,0.9477
145,9042,94,bf16,N,T,57,-606603221,0.01770,0.03380,1.9094,4,259,393.8,0,1.0048
134,2106,10,fp32,T,N,519,-606624744,0.00860,0.00807,0.9387,4,792,141.7,0,1.0101
1,24381,227,bf16,N,T,58,-606603185,0.01869,0.03042,1.6274,4,293,597.4,0,1.0026
35,4,37,fp16,N,T,62,-606604834,0.00826,0.00795,0.9626,4,967,0.4,0,1.0028
859,3,674,fp16,T,T,53,-606629612,0.01408,0.08389,5.9557,4,107,83.2,0,1.0041
760,1,1241,fp16,T,N,33,-606622729,0.02583,0.02579,0.9986,4,351,73.3,0,1.0087
190,8171,190,fp32,N,T,612,-606618197,0.03158,0.03889,1.2315,4,234,397.9,0,1.0973
1020,35,20,fp16,T,N,245,-606603020,0.00848,0.00812,0.9577,4,560,21.8,0,0.9255
236,72,595,fp16,N,T,229,-606627734,0.00902,0.01645,1.8227,4,371,48.2,0,1.0027
9,79,40,fp16,N,N,90,-606624100,0.00883,0.00842,0.9540,4,539,1.1,0,1.0003
18,2,2352,fp16,T,N,57,-548,0.02351,0.25772,10.9637,4,33,4.0,0,1.0158
18,135,28690,fp32,N,N,556,-606628039,0.18376,0.48165,2.6210,4,21,95.6,0,0.9948
6466,16,3,fp32,T,T,82,-606620797,0.00771,0.00744,0.9644,4,952,63.7,0,1.0044
181,7,11,fp32,T,T,82,-606620797,0.00820,0.00823,1.0031,4,920,1.6,0,0.9917
1002,156,3963,bf16,N,T,64,-606623129,0.06449,0.09696,1.5036,4,96,152.0,0,1.0045
92,1151,115,fp32,N,N,556,-606605045,0.00803,0.00811,1.0098,4,719,123.9,0,0.9894
38,2,200,fp32,T,T,82,-606620829,0.00902,0.01072,1.1886,4,449,3.6,0,0.9959
12580,23645,774,fp16,N,T,62,-606627717,5.46786,6.09213,1.1142,4,5,227.9,0,1.0127
11124,15836,291,fp32,T,N,539,-606624838,3.12736,3.22151,1.0301,4,5,235.3,0,1.1080
5,14,38,fp16,N,T,62,-606627726,0.00747,0.00794,1.0620,4,722,0.2,0,0.9274
85,7,122,fp16,T,T,53,-606629612,0.00788,0.01750,2.2200,4,312,3.1,0,1.0110
830,11708,7,bf16,T,N,332,-606605428,0.03479,0.04644,1.3349,4,192,1122.2,0,1.0006
111,21,4,fp32,N,N,556,-606605027,0.00757,0.00791,1.0459,4,902,1.5,0,1.0005
451,403,225,fp32,T,N,519,-606624689,0.00767,0.01130,1.4727,4,581,195.0,0,1.0101
18,60,5,bf16,N,N,273,-606629849,0.00771,0.00792,1.0276,4,1048,0.7,0,1.0002
4,44,545,fp32,T,T,82,-606620797,0.01557,0.02147,1.3789,4,283,6.8,0,1.0071
17,19,11853,bf16,N,T,64,-606623202,0.01346,0.01297,0.9634,4,424,63.5,0,1.0184
12,413,15,fp32,N,T,612,-606618149,0.00772,0.00817,1.0590,4,982,5.9,0,1.0035
20,538,8,fp16,N,T,62,-606627724,0.00769,0.00812,1.0553,4,1003,6.8,0,1.0005
15,183,26,bf16,N,T,57,-606603187,0.00765,0.00811,1.0595,4,911,2.8,0,1.0011
4366,1,16663,fp16,N,T,71,-606604758,0.15109,0.23600,1.5620,4,42,963.4,0,1.0090
3773,33,1075,fp16,T,T,53,-606629613,0.02478,0.13997,5.6489,4,69,350.4,0,0.9944
819,4,174,bf16,N,T,57,-606603183,0.00760,0.00774,1.0188,4,736,39.4,0,1.0126
3601,205,15828,fp16,T,N,255,-606603068,0.41569,0.79283,1.9072,4,13,296.9,0,0.9883
352,526,1,fp32,T,N,519,-606603797,0.00717,0.00748,1.0438,4,938,103.8,0,0.9993
12266,121,20,fp16,T,N,245,-606603012,0.01406,0.02816,2.0036,4,288,457.6,0,1.0035
2,83,7514,fp32,T,N,253,-606603811,0.11508,0.12870,1.1184,4,76,22.2,0,1.0040
2,19003,31435,fp16,N,T,70,-606627647,1.21994,2.49144,2.0423,4,5,979.6,0,1.0073
16261,3,20976,bf16,N,T,64,-606603225,0.67594,0.73839,1.0924,4,13,1009.7,0,0.9834
14,706,1,bf16,T,T,39,-606619917,0.00748,0.00779,1.0413,4,889,5.5,0,1.0050
2691,101,241,bf16,N,N,166,-606629913,0.01244,0.01655,1.3298,4,457,195.5,0,1.0092
31983,1233,2,bf16,N,T,57,-606603193,0.18305,0.23876,1.3044,4,42,862.5,0,1.0087
3414,10809,1347,fp32,N,T,612,-606602014,2.95888,3.10772,1.0503,4,5,75.8,0,1.0016
21133,1357,2,bf16,N,N,166,-606629917,0.12059,0.15238,1.2637,4,64,952.0,0,0.9972
5400,241,6143,fp16,T,N,250,-606603075,0.18089,0.62323,3.4454,4,16,411.9,0,1.0165
50,28193,8,fp16,N,N,94,-606624071,0.01043,0.03596,3.4485,4,244,584.1,0,0.9998
186,329,3,fp16,N,T,62,-606627718,0.00829,0.00783,0.9444,4,972,29.9,0,1.0066
2478,4,1582,fp16,T,T,88,-606629622,0.03130,0.19712,6.2977,4,50,252.2,0,1.0039
15411,601,8,fp16,N,N,90,-606624071,0.03931,0.07921,2.0152,4,116,949.1,0,1.0029
10171,113,16721,fp16,T,N,255,-606622961,0.46254,5.16957,11.1764,4,5,753.5,0,1.0062
15698,324,23,fp16,T,N,382,-606622781,0.02450,0.08883,3.6251,4,105,860.3,0,1.0053
13,5065,9276,fp32,N,T,612,-606602198,0.18450,0.20998,1.1381,4,48,1022.6,0,1.0071
344,2139,20412,fp16,N,T,68,-606604809,0.46141,0.53431,1.1580,4,19,226.1,0,1.0212
1,6986,1982,bf16,T,N,10,-9,0.05075,0.06872,1.3541,4,131,546.3,0,1.0034
1,2,837,fp16,N,T,69,-9,0.00495,0.00832,1.6809,4,586,1.0,0,1.0000
137,4856,1851,fp32,N,N,556,-606628007,0.09881,0.12257,1.2404,4,79,401.1,0,1.0277
6,2922,17,fp32,T,T,82,-606620761,0.00798,0.00791,0.9909,4,962,33.7,0,0.9890
24846,23,9148,fp16,N,T,68,-606627664,0.50470,0.56027,1.1101,4,17,906.1,0,1.0246
3,132,1,bf16,N,N,273,-606605199,0.00792,0.00801,1.0107,4,1078,0.2,0,0.9946
6,2,59,fp32,N,T,612,-606618149,0.00809,0.00788,0.9737,4,943,0.2,0,1.0092
41,26,505,fp32,T,T,82,-606620789,0.01583,0.02131,1.3465,4,249,8.8,0,1.0093
2,5519,1431,bf16,N,N,174,-606605260,0.03508,0.03720,1.0605,4,240,451.7,0,1.0037
51,14,157,fp32,N,T,612,-606601967,0.00780,0.00795,1.0198,4,838,5.6,0,1.0107
8844,101,2,bf16,T,T,39,-355,0.00846,0.01016,1.2010,4,615,426.4,0,1.0177
173,14,24,fp32,N,N,556,-606605095,0.00806,0.00779,0.9661,4,977,3.4,0,1.0011
9,8061,42,fp32,N,N,556,-606605038,0.00813,0.00812,0.9985,4,865,202.4,0,1.0090
21,7546,303,fp16,N,T,62,-606604836,0.01301,0.01682,1.2929,4,479,401.2,0,1.0046
2367,18,751,fp16,N,T,62,-606604831,0.01386,0.01683,1.2143,4,473,270.7,0,1.0014
6,27033,110,fp32,T,T,82,-606620798,0.02576,0.05820,2.2591,4,161,487.0,0,1.0006
13350,7782,27,fp32,T,T,82,-606620831,0.60229,1.11184,1.8460,4,9,693.7,0,1.0134
91,620,3,bf16,N,T,57,-606623166,0.00796,0.00805,1.0111,4,987,28.9,0,1.0083
159,273,39,fp16,N,T,62,-606604842,0.00803,0.00795,0.9907,4,805,25.8,0,1.0053
3516,2947,37,fp32,N,T,612,-606618242,0.05643,0.05884,1.0427,4,150,751.4,0,1.0191
7166,4,26,fp32,T,T,82,-606620798,0.00815,0.00791,0.9712,4,915,105.6,0,0.9882
423,30727,1,fp32,T,T,82,-606620831,0.06852,0.13708,2.0006,4,70,760.6,0,1.0000
3827,2,2,bf16,T,N,19,-606630714,0.00790,0.00804,1.0179,4,1019,5.8,0,1.0052
107,7,3860,fp16,T,N,84,-606603003,0.01442,0.01358,0.9413,4,461,61.2,0,1.0097
27,3,1,fp32,T,T,82,-606620773,0.00817,0.00808,0.9896,4,947,0.1,0,0.9980
6247,893,2,fp16,N,T,62,-524,0.02859,0.05622,1.9662,4,163,781.4,0,1.0172
56,7508,11,fp32,T,N,539,-606603898,0.00906,0.00874,0.9646,4,834,222.3,0,0.9924
1231,223,1887,bf16,T,T,39,-606619899,0.04025,0.05745,1.4275,4,170,163.6,0,1.0086
25,7,11524,fp32,N,N,556,-606605146,0.06410,0.29508,4.6035,4,28,23.0,0,0.9767
2430,14095,9,fp32,T,N,519,-606603817,0.12285,0.18555,1.5104,4,53,1120.0,0,1.0317
204,23,3,fp32,T,T,82,-606620814,0.00755,0.00779,1.0326,4,898,2.8,0,0.9708
221,2,21463,fp16,T,T,53,-606629621,0.37624,2.54904,6.7751,4,5,25.4,0,1.0019
8,570,6700,fp16,N,N,107,-606603283,0.02161,0.02158,0.9987,4,363,359.3,0,1.0048
516,521,3,fp32,T,T,82,-606620755,0.00747,0.00784,1.0494,4,902,145.7,0,1.0014
257,27,402,bf16,T,T,39,-606619899,0.01025,0.01024,0.9989,4,510,25.0,0,1.0007
13898,12176,1172,fp16,N,T,227,-606604859,4.20938,4.46427,1.0606,4,5,175.3,0,1.1169
8,6878,20579,fp32,T,N,519,-606604023,0.59346,0.91629,1.5440,4,11,955.5,0,0.9310
10,19,66,fp32,T,T,82,-606620754,0.00806,0.00794,0.9858,4,753,1.0,0,1.0079
1,38,620,fp16,N,N,93,-9,0.00787,0.02782,3.5358,4,215,6.2,0,1.0123
13,640,10748,bf16,N,N,425,-606605173,0.02610,0.18776,7.1930,4,49,539.0,0,1.0044
11289,6739,73,bf16,N,N,166,-606605264,0.54082,0.55496,1.0262,4,18,567.5,0,1.0098
2,8,6759,bf16,N,N,425,-606605266,0.01433,0.01391,0.9705,4,393,9.4,0,1.0084
623,9408,11,fp16,N,T,227,-606627713,0.02700,0.05293,1.9606,4,173,876.5,0,1.0112
4,39,12,bf16,T,T,4,-356,0.00848,0.00817,0.9637,4,952,0.2,0,1.0013
1215,5,17713,fp16,N,T,70,-606627643,0.09532,0.26637,2.7945,4,38,453.7,0,1.0098
6807,33,253,bf16,T,T,39,-606619899,0.01364,0.02140,1.5689,4,380,319.6,0,0.9925
25,10,15,fp32,T,N,519,-606603885,0.00802,0.00812,1.0123,4,881,0.4,0,1.0025
3,293,2,fp32,T,T,15,-606620755,0.00818,0.00808,0.9878,4,898,0.7,0,0.9840
239,2,37,fp32,T,T,82,-606620789,0.00826,0.00826,0.9998,4,898,4.5,0,1.0012
267,235,105,fp16,T,T,53,-606629613,0.00835,0.01695,2.0298,4,354,42.7,0,1.0094
19,41,30,fp32,T,T,82,-606620796,0.00823,0.00810,0.9847,4,819,1.3,0,0.9929
7092,5,25,bf16,N,N,27,-606605179,0.00805,0.00789,0.9797,4,598,61.7,0,1.0019
13,21,6636,fp32,T,N,519,-606624680,0.05966,0.13261,2.2229,4,66,15.1,0,0.9983
617,40,33,bf16,T,N,441,-606630691,0.00785,0.00774,0.9868,4,993,18.1,0,1.0013
6717,15098,1,fp16,T,N,245,-606622933,0.37062,1.42478,3.8443,4,7,1094.7,0,0.9895
4,23,1073,fp16,T,T,36,-374,0.04914,0.13365,2.7196,4,69,1.2,0,0.9994
35,3,56,bf16,N,N,12,-606629879,0.00830,0.00798,0.9605,4,645,0.6,0,0.9955
14414,99,1506,fp32,N,T,612,-606602209,0.18288,0.23034,1.2595,4,45,509.3,0,1.0559
139,26505,10,bf16,N,N,166,-714,0.02553,0.02730,1.0694,4,298,598.2,0,0.9555
12,17,121,fp16,N,T,62,-606627724,0.00819,0.00830,1.0134,4,611,1.0,0,0.9807
9564,26079,17,bf16,T,T,39,-355,1.68981,3.76770,2.2297,4,5,591.1,0,0.9792
31,12127,1506,fp16,N,T,68,-606604773,0.05532,0.05108,0.9234,4,171,689.2,0,1.0034
21300,155,12222,fp16,N,T,62,-606627741,1.38616,1.39452,1.0060,4,8,387.9,0,1.0836
15388,835,53,bf16,N,N,166,-606605218,0.09179,0.09318,1.0151,4,102,578.6,0,0.9596
15,18035,559,fp16,T,N,245,-606622868,0.03084,0.05170,1.6764,4,177,689.5,0,1.0134
354,2,6,bf16,T,N,19,-606630714,0.00787,0.00791,1.0056,4,1003,0.9,0,1.0011
5,101,59,bf16,T,T,4,-356,0.00844,0.00823,0.9743,4,630,1.7,0,1.0080
128,18,4,bf16,N,T,57,-606623167,0.00816,0.00812,0.9952,4,998,1.3,0,1.0067
11,1023,24913,bf16,T,N,248,-606605451,0.08406,0.08383,0.9973,4,111,613.4,0,1.0025
4,1456,286,fp32,T,T,82,-606620798,0.01195,0.01691,1.4150,4,454,141.8,0,1.0044
32554,38,1518,fp16,N,T,68,-606604779,0.14464,0.15868,1.0971,4,62,718.3,0,1.0060
1334,12933,2,fp16,T,T,53,-606629603,0.07755,0.14183,1.8289,4,71,890.6,0,1.0015
127,12,5105,bf16,N,T,64,-606603222,0.01404,0.03341,2.3798,4,226,101.5,0,1.0062
3642,3,18,bf16,N,N,12,-606605179,0.00783,0.00794,1.0138,4,938,22.3,0,1.0087
1,18266,2,fp32,T,T,13,-9,0.00588,0.00588,0.9987,4,1165,37.3,0,1.0034
39,156,57,fp16,N,N,217,-606603263,0.00815,0.00822,1.0088,4,632,5.7,0,1.0030
2991,686,58,fp32,N,N,556,-606627765,0.01782,0.02864,1.6074,4,299,508.4,0,1.0178
229,2501,4,bf16,T,T,39,-606619899,0.00881,0.00866,0.9829,4,873,262.7,0,1.0111
66,7,364,fp32,N,T,612,-606601893,0.00800,0.00815,1.0187,4,700,13.5,0,1.0043
5224,6,2315,bf16,T,N,46,-606630722,0.04257,0.06847,1.6083,4,139,571.7,0,1.0055
2,574,73,fp16,N,T,62,-606627732,0.00800,0.00803,1.0037,4,962,11.1,0,1.0000
17325,4,11,fp16,T,N,163,-606622854,0.00820,0.01204,1.4689,4,476,80.3,0,1.0159
71,3,28059,fp16,N,N,40,-606603392,0.56023,0.55823,0.9964,4,18,7.4,0,1.0007
2546,79,11928,fp32,N,T,612,-606618432,0.25747,0.31978,1.2420,4,32,489.6,0,1.0227
24,21394,118,bf16,N,N,166,-606629829,0.01576,0.01576,1.0000,4,499,451.1,0,1.0035
2,197,8353,bf16,N,N,176,-606605266,0.02382,0.02372,0.9960,4,298,139.6,0,1.0087
2,7,219,bf16,N,T,57,-606603205,0.00830,0.00825,0.9931,4,760,0.5,0,1.0042
16665,309,563,bf16,N,T,57,-606623161,0.11911,0.12437,1.0442,4,78,333.4,0,1.0037
3,2,117,fp32,N,T,612,-606602088,0.00807,0.00798,0.9885,4,861,0.3,0,0.9957
4,1277,1,fp32,T,N,519,-606624741,0.00806,0.00838,1.0387,4,1036,3.2,0,0.9894
16,2384,1096,fp32,N,N,562,-606605146,0.01348,0.02098,1.5563,4,406,792.0,0,1.0074
450,146,2,fp16,T,T,88,-606629545,0.00832,0.00864,1.0393,4,772,31.9,0,0.9852
77,2850,12,fp16,T,N,245,-606603020,0.00753,0.00820,1.0894,4,819,125.9,0,1.0040
572,24665,2,fp32,T,N,519,-606624687,0.05441,0.07265,1.3353,4,136,1041.0,0,1.0378
8,906,141,fp16,T,T,53,-606629622,0.00761,0.01728,2.2706,4,345,37.7,0,0.9706
25247,29914,2075,fp16,N,N,92,-606624260,29.62989,29.45446,0.9941,4,5,109.7,0,1.1277
12486,5482,50,fp16,N,N,98,-606624260,0.41261,0.53987,1.3084,4,19,667.9,0,0.9839
1365,285,5,bf16,T,T,39,-606619917,0.00808,0.00797,0.9863,4,889,194.6,0,0.9926
269,974,2,bf16,N,N,166,-606605179,0.00764,0.00781,1.0221,4,893,137.9,0,0.9953
93,70,273,bf16,N,N,166,-606605226,0.00822,0.00818,0.9955,4,615,14.0,0,0.9911
56,2224,483,fp16,N,T,227,-606604828,0.01231,0.01304,1.0595,4,562,219.4,0,0.9980
2577,74,40,fp16,T,N,245,-606603020,0.00820,0.01023,1.2472,4,541,118.8,0,0.9934
426,7,12736,bf16,T,N,49,-606630698,0.02345,0.02324,0.9912,4,330,470.9,0,0.9932
1081,2920,8,fp32,T,N,525,-606624794,0.01370,0.01789,1.3054,4,422,930.7,0,0.9943
797,74,3849,bf16,N,N,176,-606605266,0.02978,0.06589,2.2122,4,145,233.0,0,1.0141
120,9583,564,bf16,T,T,39,-606619915,0.03265,0.03619,1.1085,4,241,476.1,0,1.0161
4,2,4677,fp16,N,T,70,-606627643,0.01433,0.01964,1.3701,4,264,3.9,0,0.9987
795,11859,635,bf16,N,T,57,-606603219,0.19385,0.54041,2.7878,4,19,277.4,0,1.0346
974,245,11796,fp32,N,T,612,-606618439,0.22304,0.50505,2.2644,4,20,262.2,0,0.9772
54,5,34,bf16,T,T,39,-606619917,0.00915,0.00787,0.8600,4,782,0.6,0,0.9795
23748,8,491,fp16,N,N,358,-606624142,0.03434,0.05387,1.5689,4,173,701.5,0,1.0079
3889,5,9,bf16,T,N,35,-606630723,0.00864,0.00796,0.9209,4,993,17.1,0,1.0001
9,2,369,fp16,N,N,37,-606603313,0.00965,0.04822,4.9993,4,160,0.8,0,1.0033
31,167,42,bf16,T,N,231,-606605566,0.00893,0.00807,0.9040,4,747,4.2,0,1.0164
147,25,12,fp32,N,N,556,-606605146,0.00847,0.00818,0.9656,4,972,2.7,0,1.0011
12,254,1851,fp32,T,T,82,-606620796,0.04556,0.09679,2.1245,4,98,43.5,0,1.0009
3,589,21642,fp32,N,T,612,-606602200,0.15631,0.94470,6.0437,4,11,327.9,0,1.0031
15,82,76,fp16,T,T,88,-606629542,0.00830,0.01198,1.4433,4,460,2.4,0,1.0030
29,46,5,fp32,T,T,82,-606620797,0.00822,0.00815,0.9913,4,906,0.8,0,1.0013
