M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
47,880,77,bf16,N,T,27,-349,0.00744,0.02550,3.4261,4,360,41.4,0,1.0003
248,2464,2,bf16,T,N,69,-611,0.00685,0.02482,3.6219,4,361,358.3,0,0.9837
639,5924,12223,fp16,N,T,33,-621295777,0.33352,0.47792,1.4329,4,19,526.4,0,0.8804
370,22,2,fp16,T,N,71,-380,0.00665,0.01588,2.3861,4,556,5.1,0,1.1165
14230,10707,12024,bf16,T,T,20,-621285693,6.44859,6.99219,1.0843,4,5,187.5,0,0.7932
6371,12051,1155,bf16,N,N,17,-621292879,0.50304,0.57712,1.1473,4,15,695.1,0,0.7567
13489,5,2,fp32,N,N,330,-621284000,0.00622,0.00645,1.0383,4,1263,60.8,0,0.9802
10,8,21430,bf16,T,N,80,-615,0.01944,0.65111,33.4907,4,16,39.7,0,0.9786
1,2201,194,bf16,T,N,4,-9,0.00540,0.01288,2.3842,4,686,159.8,0,0.9947
195,71,914,fp32,T,N,318,-621293554,0.00775,0.00815,1.0524,4,968,132.6,0,1.0256
870,4,5070,bf16,N,N,8,-258,0.15953,0.20284,1.2715,4,47,55.6,0,1.0379
5835,4065,887,bf16,N,T,27,-621290049,0.17844,0.19934,1.1171,4,50,630.1,0,0.6688
9,20185,15,fp16,N,T,27,-412,0.00664,0.02080,3.1339,4,431,200.8,0,0.9898
4210,3609,16813,fp16,N,T,27,-621295765,1.11426,1.12217,1.0071,4,9,290.5,0,0.7962
85,123,4939,fp32,T,T,66,-621283250,0.04985,0.08732,1.7517,4,109,83.3,0,0.9676
774,3074,2038,fp16,T,N,77,-621296106,0.05874,0.09764,1.6621,4,92,429.0,0,0.9386
3657,3194,7,fp16,N,T,27,-621295767,0.02527,0.03195,1.2642,4,290,1852.7,0,0.9786
4135,22570,2743,bf16,N,N,17,-621292878,1.17105,1.41854,1.2113,4,7,443.9,0,0.9397
4832,9625,9,fp32,T,N,266,-621284353,0.07263,0.16189,2.2289,4,63,2568.4,0,0.7356
11344,661,205,fp32,N,T,314,-621283658,0.05108,0.04719,0.9238,4,146,779.8,0,0.7460
4,2,910,bf16,T,N,10,-618,0.01449,0.01370,0.9456,4,497,0.8,0,0.9609
32744,1687,221,fp16,T,N,71,-621296106,0.14794,0.20459,1.3829,4,50,1596.4,0,0.6544
3,1431,6254,fp32,T,T,44,-621291435,0.06285,0.07824,1.2448,4,109,571.0,0,0.9872
699,92,518,fp32,N,N,328,-621293214,0.00618,0.00627,1.0155,4,1151,307.0,0,1.1442
683,4,65,fp16,T,N,5,-380,0.00675,0.02462,3.6463,4,349,14.8,0,0.9993
14171,13508,10645,bf16,T,T,20,-621285693,7.41930,7.85371,1.0586,4,5,182.6,0,0.8315
149,29,1,fp32,N,T,217,-621292907,0.00652,0.00632,0.9694,4,1554,2.8,0,0.9683
6565,31977,10068,fp16,N,N,17,-621294415,9.34649,11.89559,1.2727,4,5,172.9,0,0.8132
19224,7,10474,fp32,N,T,364,-621283652,0.21162,0.30389,1.4360,4,36,3809.8,0,0.8446
25035,6166,5242,bf16,T,T,20,-621285693,3.12943,3.16352,1.0109,4,5,301.8,0,0.7684
3,1,214,fp16,T,N,4,-9,0.00399,0.02476,6.2079,4,376,0.4,0,0.9957
14937,3161,1960,fp32,N,N,292,-621293195,1.79996,1.99484,1.1083,4,5,183.8,0,0.6569
78,4,1044,bf16,T,T,20,-150,0.04449,0.04960,1.1147,4,198,3.9,0,1.1056
967,40,27610,fp32,N,T,359,-621283523,0.12054,7.24758,60.1258,4,5,923.9,0,0.9682
11,19,79,fp16,T,T,22,-447,0.00683,0.01636,2.3950,4,535,0.8,0,0.9881
27715,2683,2693,fp16,T,T,22,-621291506,0.91307,0.94638,1.0365,4,11,505.1,0,0.8234
178,30,126,fp32,T,T,112,-621283265,0.00603,0.00700,1.1600,4,1018,20.9,0,0.9710
24,51,332,fp32,T,N,330,-621293510,0.00664,0.00897,1.3517,4,889,15.7,0,1.0084
5,23825,3,fp32,T,T,66,-621291433,0.00644,0.01412,2.1926,4,630,118.4,0,1.0091
18673,78,96,fp16,T,N,71,-621296107,0.01317,0.01912,1.4514,4,451,715.7,0,1.0173
248,34,214,fp16,N,T,27,-408,0.01400,0.03235,2.3115,4,280,11.0,0,1.0028
928,3134,196,bf16,N,T,27,-621290045,0.02178,0.03110,1.4275,4,284,607.1,0,1.1241
1,12,1672,bf16,T,N,9,-9,0.00843,0.01946,2.3081,4,373,5.2,0,0.9894
3789,20270,1699,fp16,N,N,17,-621294414,0.64226,0.73329,1.1417,4,14,605.6,0,0.9035
18658,1962,4,bf16,N,N,17,-621292875,0.05684,0.07353,1.2936,4,127,2578.9,0,1.0096
1998,17689,11502,fp16,N,T,27,-621295776,1.71499,1.72966,1.0086,4,6,346.5,0,0.8711
3510,8461,1035,fp16,T,N,71,-621296107,0.19701,0.19543,0.9920,4,42,728.8,0,0.7941
989,11829,104,bf16,T,T,20,-621285685,0.03442,0.04739,1.3771,4,178,1437.1,0,1.2823
3305,61,15,fp16,T,T,22,-447,0.00665,0.01651,2.4813,4,535,136.4,0,0.9833
22483,6529,7118,fp16,N,T,27,-621295763,4.43247,4.60384,1.0387,4,5,225.6,0,0.8273
1995,3293,4304,bf16,T,N,77,-621289994,0.14219,0.19798,1.3924,4,47,504.9,0,0.6335
16,91,107,fp16,T,N,71,-386,0.00757,0.02056,2.7164,4,441,3.8,0,0.9725
1213,164,111,fp16,T,N,71,-380,0.00932,0.02538,2.7232,4,334,118.2,0,0.9985
3766,446,4,fp32,T,T,112,-621291452,0.00545,0.00571,1.0465,4,1324,1244.5,0,1.0163
16830,2747,27573,bf16,T,N,69,-621289989,5.10635,6.06208,1.1872,4,5,247.6,0,0.6633
17811,7,4300,fp16,T,T,22,-621291510,0.16034,0.16516,1.0301,4,51,958.8,0,1.0017
7915,187,1057,fp16,N,N,22,-621294410,0.04687,0.06820,1.4550,4,123,491.7,0,0.9923
85,11,6485,bf16,T,T,20,-621285697,0.23054,0.23590,1.0232,4,41,5.4,0,0.9692
788,375,140,fp32,N,T,316,-621283635,0.00610,0.00618,1.0133,4,1357,300.7,0,1.0192
